twid,tweep,twtext,fav,rt,url
607931339820527617,NBCNews,Walter Scott shooting: Grand jury returns murder indictment against cop http://t.co/k2hzeiVfm1 http://t.co/P1pf2Najfg,87,150,http://nbcnews.to/1RYmpYv
607928317472305152,NBCInvestigates,Authorities have released photos of escaped prisoners Richard Matt and David Sweat's tattoos. http://t.co/PQ3nthhy3e http://t.co/G4SO8rbB5c,16,35,http://www.nbcnews.com/news/us-news/richard-matt-david-sweat-convicted-murderers-who-escaped-prison-have-n371546
607919690694950912,NBCNews,Supreme Court rules on Jerusalem passport issue http://t.co/2U1WeMI8YG http://t.co/8H865xsPWc,18,27,http://nbcnews.to/1QFaFHQ
607917780965445632,NBCNews,"Richard Matt and David Sweat, convicted murderers who escaped prison, have grisly past http://t.co/uC2DkjCd2w http://t.co/1YPEyCdoQW",27,62,http://nbcnews.to/1Jz1Bpc
607915191901290496,NBCNews,Oscar Pistorius will likely leave prison on August 21: Officials http://t.co/A9Y8fWOQFU http://t.co/ZgfKrS9Dho,12,35,http://nbcnews.to/1GlDp71
607912091794702337,NBCNews,"WATCH LIVE: President Barack Obama speaks at G-7 summit in Germany
http://t.co/tXi5Jx88pO http://t.co/wmAk1B0owc",17,30,http://nbcnews.to/1QF2hYX
607909158030057472,NBCNews,"Coming Up: President Barack Obama speaks at G-7 summit in Germany
http://t.co/tXi5Jx88pO http://t.co/rbuSG2LT3q",30,37,http://nbcnews.to/1QF2hYX
607901393756778496,NBCNews,Dunkin' Donuts in 'private test' of delivery service http://t.co/QU1cwbTl0l http://t.co/iy5pBSDaxj,92,96,http://nbcnews.to/1FLbmJE
607893820387299328,NBCNews,Awkward! @POTUS leaves Iraq's prime minister hanging http://t.co/uQtyx76myY http://t.co/8lFexo7C4p,30,31,http://nbcnews.to/1AXafLu
607890730590302208,NBCNews,Turkey in political turmoil as voters deal blow to president Erdogan http://t.co/kPlkYOnq7k http://t.co/5l06jtfq73,14,39,http://nbcnews.to/1HWpyAW
607879779895918593,NBCNews,"U.S. reporter @jrezaian, accused of espionage, back in Iranian court http://t.co/BbsFFOnnvx http://t.co/7w2nTsb5Kk",7,22,http://nbcnews.to/1T6Szm1
607878969401217024,NBCNews,Firefighters tackle huge blaze at Pennsylvania chemical warehouse http://t.co/WN8e9Jg51g http://t.co/Dn73a4nttr,22,57,http://nbcnews.to/1IxLUym
607878372757278720,NBCNews,"Escaped killers 'definitely had help' in prison break, @NYGovCuomo says http://t.co/pg7hWfjsAe http://t.co/yRaltnUR6t",24,44,http://nbcnews.to/1QhEVhh
607875952539004929,TODAYshow,"""It was an unbelievable magical moment"" - American Pharoah's owner Ahmed Zayat http://t.co/dzzReBwFWa http://t.co/mZH7uGSeje",161,65,http://on.today.com/1RXJkmF
607871889223106560,NBCNews,Family flees moments before stolen bulldozer razes home http://t.co/IANG37pyjZ http://t.co/veC9VChCz6,25,27,http://nbcnews.to/1T6Qc2B
607869565851320320,NBCNews,'Unwatchable' FIFA movie red-carded at box office http://t.co/BBecTW4u1k http://t.co/c4xasaqy2p,25,35,http://nbcnews.to/1QEAnwf
607869077034528768,NBCNews,Mexico elects first independent governor 'El Bronco' http://t.co/ecEaGryNRN http://t.co/cgK57nx3FE,88,157,http://nbcnews.to/1GuxtuC
607867811352969216,NBCNews,Texas cop on leave after video emerges of him tackling unarmed 14-year-old wearing bikini http://t.co/K2eQL6LF0H http://t.co/CkYQTOqjNi,83,148,http://nbcnews.to/1FEgwrL
607867253451825154,NBCNews,Manhunt intensifies as escaped murderers remain on run for third day http://t.co/kUnZGKL18b http://t.co/MNsL8sjNyn,20,56,http://nbcnews.to/1dXtGcB
607852030225489920,CassVinograd,Firefighters battle massive blaze at chemical warehouse in #Hanover PA http://t.co/tIxr2a9fmF #AdamsCounty http://t.co/VNJvHeFIkn,26,43,http://www.nbcnews.com/news/us-news/fire-burns-miller-chemical-hanover-pennsylvania-n371421
607850449249660928,NBCNews,Firefighters battle blaze at chemical warehouse http://t.co/AXobVEZi0S,14,16,http://nbcnews.to/1Jyrplk
607850227786252289,NBCNews,"'No stone unturned': Manhunt for escaped murderers intensifies, reports @CassVinograd http://t.co/JmNBLeXybG http://t.co/wzQ2JejS0S",41,70,http://nbcnews.to/1QhpRAe
607844074939400192,nbcwashington,Can you imagine driving on the highway and seeing this?! http://t.co/Xlqh7w1tJX http://t.co/1xD9DoDBy1,84,69,http://nbc4dc.com/GnoUyCP
607843399304159232,NBCNews,Germany's Angela Merkel urges G-7 leaders to send Vladimir Putin a 'united signal'  http://t.co/upJ5IJesBC http://t.co/o4QLzMUvRe,39,58,http://nbcnews.to/1AWCREo
607840431087480832,NBCNews,"Jet skids off runway in Buffalo, NY, after landing in 'high winds' http://t.co/JFgNVwmibE",13,29,http://nbcnews.to/1cG0sxk
607836123197489153,NBCNews,Confusion reigns as 53 bodies found in quake-hit Nepal http://t.co/OJvEj7yeaL http://t.co/aLia6v0bMj,15,27,http://nbcnews.to/1cFZaT9
607830236223389696,NBCNews,U.S. soldier who massacred 16 became 'consumed by war' http://t.co/YGhgkXfL4O http://t.co/dJlktnYVJo,19,22,http://nbcnews.to/1dXlk4W
607821755219124224,NBCNews,Lion elevator restored at Rome's gladiator Colosseum http://t.co/xpw5TAwlG1 http://t.co/SQYvBH6P9o,52,43,http://nbcnews.to/1Ip0NAc
607816862395695104,NBCNews,"'Fans vs state police': Summer Jam concert turns ugly, via @NBCNewYork http://t.co/iaxHKfH9lJ",13,12,http://nbcnews.to/1eXrGBs
607815819419131904,NBCNews,'Curious Incident' and 'Fun Home' win big at @TheTonyAwards http://t.co/v7ABTpJeWG http://t.co/NZY17FrBAd,24,11,http://nbcnews.to/1T6y09q
607811619041779712,NBCNews,China's new passion for pets is big business http://t.co/EDqDQg93Z7 http://t.co/17RiQnb1Qf,37,22,http://nbcnews.to/1T6w1Sw
607809056284286976,NBCNews,.@melissamccarthy's 'Spy' tops 'Entourage' with $30 million weekend http://t.co/7KkJEKBECI http://t.co/DLVcx1x2j2,97,42,http://nbcnews.to/1QE0gMv
607784600216195072,NBCNews,Sixth person dies of MERS virus in South Korea as number of infected grows to 87 http://t.co/stbMGaqzmD http://t.co/O3Aw9iBiFV,27,84,http://nbcnews.to/1RX011G
607758998243287040,NBCNews,"FIFA's own movie, 'United Passions,' takes a dive, gets red-carded at the box office http://t.co/ZyzccLLAb7 http://t.co/nKFHKF00M1",41,56,http://nbcnews.to/1AVNUOf
607749994800513024,NBCSports,"LeBron James records triple-double as @cavs outlast @warriors in overtime to tie #NBAFinals 

http://t.co/m9vxok5LLK http://t.co/WW8dNRjzmL",331,237,http://tw.nbcsports.com/0wy
607733346072952832,NBCNews,Police in riot gear respond to Summer Jam hip hop event in New Jersey http://t.co/PMtmGzLxR2,42,85,http://nbcnews.to/1dpAgrx
607728013824913408,NBCNews,Mayor 'disturbed and concerned' by cop's actions in post-pool party disturbance http://t.co/2yE8xgNF5W http://t.co/K3nYwNXGSM,134,215,http://nbcnews.to/1GjRzpf
607725829041340416,NBCNews,Zookeepers in Crimea looking after rare tiger cubs after mother rejects them http://t.co/KGHh5vvjHr http://t.co/ZvqhyE9QFE,164,97,http://nbcnews.to/1FDJt7g
607723079561801728,NBCNews,Fireflies draw thousands to dazzling light show in Great Smoky Mountains http://t.co/bUIb7AijA8 http://t.co/XRoHX6SEIK,134,69,http://nbcnews.to/1AVvInQ
607712781928919040,NBCNews,"California woman accused of killing baby, hiding body in shed 
 http://t.co/kFpTSwp6Vc  via @NBCLA http://t.co/iV2TQMZnyU",14,41,http://nbcnews.to/1Ioam2i
607685125346885633,NBCNews,"Motorcyclists rally in Waco, Texas, to support bikers jailed since a deadly brawl in May http://t.co/MbNj191Pa1 http://t.co/rWF7OeRNWg",37,40,http://nbcnews.to/1KVAmWf
607676851662811136,NBCNews,Erdogan's ruling party seen losing majority in Turkish Parliament http://t.co/y6MlZNJQTp http://t.co/VnrYySbaAw,78,119,http://nbcnews.to/1RWpfx5
607676568937332736,NBCNews,"McKinney, Texas, officer on leave after wild pool party video surfaces http://t.co/qsQ8UjiQCZ http://t.co/7BULIYbq3d",202,319,http://nbcnews.to/1T5KuhI
607649983714721793,NBCNews,"10-year-old boy bitten by shark in Cocoa Beach, Florida http://t.co/kjv23JpO9K http://t.co/tl2IPVSGD8",50,92,http://nbcnews.to/1KOp0zW
607644903804440576,NBCNews,LightSail wakes up after silent spell and spreads its solar sail http://t.co/zN5QGqQ2Rn http://t.co/1PUll4A03f,85,79,http://nbcnews.to/1HUH08X
607637380976283648,NBCNews,France arrests two more in church-attack terror plot http://t.co/xiCf5Fvvfs http://t.co/UnpXz6zMFL,35,42,http://nbcnews.to/1FDcmk1
607635214379163648,NBCNews,"'Tortured' at 14, Shafqat Hussain faces execution next week http://t.co/25T0RWLYY6 http://t.co/eGG4UMyNeD",26,32,http://nbcnews.to/1KOkPEg
607617672973533184,NBCNews,Austin police investigating viral pepper spray video http://t.co/Y5PT3OtY9u http://t.co/ksPyV21ymU,491,414,http://nbcnews.to/1Injh3U
607605250720190464,NBCNews,"Watch Live: Parade honors Champions League champs FC Barcelona
http://t.co/oBzmGhzMBA",24,12,http://nbcnews.to/1G4rvNw
607597416670470144,NBCNews,"Search for 'dangerous' New York state prison escapees enters second day
http://t.co/wh46l2uKuo http://t.co/NWTd7jmdPR",33,111,http://nbcnews.to/1QfVdHo
607574149628862464,NBCNews,U.S. is training Ukrainian troops on Russia's doorstep — and Moscow isn't happy http://t.co/tlRUowtOR3 http://t.co/N2kqkmbmnU,77,88,http://nbcnews.to/1JwcqIr
607569055382413313,NBCNews,Scientists are looking to nature to inspire the next big inventions http://t.co/PYPAd66wKv http://t.co/6wenF1c7w8,74,60,http://nbcnews.to/1AT6831
607560251106279424,NBCNews,"FIFA auditor: Russia, Qatar World Cups could be taken away http://t.co/qEspkGgw31 http://t.co/ufVwAq4ZGD",106,160,http://nbcnews.to/1G450bB
607557788324229121,NBCNews,Why iconic American bourbon is sporting a foreign accent http://t.co/PYhbB2YESb http://t.co/vUVlLQYvuX,25,44,http://nbcnews.to/1cEy4vI
607550260576157696,NBCNews,Take a look at the best pictures of the week http://t.co/4ba5f3Q1DV http://t.co/sNvtZj3RJq,47,39,http://nbcnews.to/1dVHvZf
607548166532136960,NBCNews,"Midwest braces for severe storms, potential flash floods http://t.co/flirYLjoL5",17,20,http://nbcnews.to/1JAmuid
607545148386516992,NBCNews,Obama toasts start of G-7 summit with local Bavarian beer http://t.co/1AVKjy5QQO  #G7Summit http://t.co/rsQDIPgJYq,131,112,http://nbcnews.to/1QBQ5YV
607541526349127680,TODAYshow,"'Couldn't be prouder': American Pharoah's jockey, trainer on Triple Crown win http://t.co/5SkrfUnBKJ http://t.co/gfVPQg5Zin",466,190,http://on.today.com/1dVUlGR
607535104035012609,NBCNews,Rays of hope: Fringe fusion ventures take small steps toward energy leap http://t.co/yMAY7B0STv http://t.co/l8YCNFbh9R,29,26,http://nbcnews.to/1AVI92V
607530056253063168,NBCNews,'Have a nice day': Killers who escaped NY jail left a note http://t.co/8NStaj4eGn http://t.co/zCSekdPM1D,59,127,http://nbcnews.to/1HU1Rcn
607520008470675456,NBCNews,"'Tortured' at 14, he faces execution next week http://t.co/eIEKNoNs9m  #ShafqatHussain http://t.co/kYydouD51n",28,25,http://nbcnews.to/1eW3v6k
607515859360354304,NBCNews,Obama: G-7 leaders will discuss standing up to Russian 'aggression' http://t.co/kOrGKMeFr5 #G7Summit,19,25,http://nbcnews.to/1Gii4vn
607510011053535232,NBCNews,Hurricane #Blanca barrels toward Baja http://t.co/r4xv8kB1lj http://t.co/3QdE7ZnNIj,36,55,http://nbcnews.to/1ImpGfJ
607504912944140288,NBCNews,Searchers find another body in aftermath of Texas floods http://t.co/SQzmmCpnza http://t.co/SzI6r2b7EW,27,33,http://nbcnews.to/1QeYmqM
607491076509827072,NBCNews,Beer before business: Obama toasts start of #G7summit in Germany http://t.co/mu1F8k0f8P http://t.co/giuFtUM4HE,136,101,http://nbcnews.to/1ImimAL
607479792062087168,NBCNews,How waxworm bacteria could hold key to solving earth’s massive plastic waste problem http://t.co/VXfZAT6ES5,37,31,http://nbcnews.to/1KhVLaS
607475954617843712,NBCNews,"US trains Ukraine troops on Russia's doorstep - and Moscow isn't happy, @carloangerer reports http://t.co/tlRUowtOR3 http://t.co/N2kqkmbmnU",64,76,http://nbcnews.to/1JwcqIr
607473397564633088,NBCNews,"Severe storms, flash floods threaten Midwest and Plains on Sunday http://t.co/GBIN4QIjUn",12,27,http://nbcnews.to/1MfpNub
607465562613104640,carloangerer,Chancellor Merkel has arrived in Kruen for meeting with President Obama .@Potus ahead of #G7 summit. https://t.co/Qe5NqLQssJ,9,25,https://twitter.com/g7/status/607463708827205632
607462121664856065,NBCNews,Fifth person dies of MERS in South Korea; government moves to stem spread of disease http://t.co/oa5w4ZEPz8 http://t.co/yHZUAGzf3o,32,86,http://nbcnews.to/1QeZJFV
607459600359653377,NBCNews,Israel strikes Gaza Strip in response to rocket fired from Hamas-controlled territory http://t.co/5lGkTHNnuP http://t.co/NIpLI2uDp2,21,48,http://nbcnews.to/1dVicGO
607455760851869696,NBCNews,"Bourbon, the iconic American spirit, is sporting a foreign accent http://t.co/3sP6mLHYiC http://t.co/2kUv5PUwdE",40,29,http://nbcnews.to/1cEriG5
607452031457062912,NBCNews,Royal 'Awwwww': See the 1st pics of Prince George and Princess Charlotte together http://t.co/PHKgbY52YY http://t.co/nqxg5AHdij,399,203,http://nbcnews.to/1KhgxHx
607446713905905664,NBCNews,Manhunt underway for two killers who used power tools to break out of NY jail http://t.co/in3ByOxupX http://t.co/i55B5aAXHB,36,91,http://nbcnews.to/1QBfXUU
607435616947707904,NBCNews,Death toll rises to 431 in China ship disaster http://t.co/PiercDwUI0 http://t.co/kgLAiKEPpL,24,57,http://nbcnews.to/1MxH3M0
607427062312378368,NBCNews,5th person dies of Middle East Respiratory Syndrome in South Korea http://t.co/oa5w4ZEPz8 http://t.co/yHZUAGzf3o,47,91,http://nbcnews.to/1QeZJFV
607420517201625088,NBCNews,Another body found in aftermath of devastating Texas floods http://t.co/SQzmmCpnza http://t.co/SzI6r2b7EW,41,57,http://nbcnews.to/1QeYmqM
607413163089215488,NBCNewYork,3 rescued from water after boat bursts into flames off Long Island http://t.co/MI3eqDXtuk http://t.co/rhWtDM3cxT,39,72,http://4.nbcny.com/LbriZD9
607407976748617728,NBCNews,A look at some of the less traditional efforts to harness the power that fuels the sun http://t.co/yMAY7B0STv http://t.co/l8YCNFbh9R,28,44,http://nbcnews.to/1AVI92V
607399183016947712,NBCNews,Hurricane Blanca weakens on way to Cabo San Lucas http://t.co/mILkBPyWNU http://t.co/k9Qv0YZjBC,31,39,http://nbcnews.to/1KNagRX
607391618816176128,NBCNews,How scientists are turning to nature to inspire the next big inventions http://t.co/PYPAd66wKv http://t.co/6wenF1c7w8,83,83,http://nbcnews.to/1AT6831
607376329571450880,NBCNews,Watch Obama's moving eulogy for Beau Biden http://t.co/Fw1iMQW9bU http://t.co/ksywhpkgf4,223,128,http://nbcnews.to/1IlCqDv
607374115595558912,NBCNews,"Rocket launched into Israel from Gaza, military says http://t.co/5lGkTHNnuP http://t.co/NIpLI2uDp2",33,63,http://nbcnews.to/1dVicGO
607363904923168768,NBCNews,He did it! Fans congratulate American Pharoah for sealing Triple Crown at Belmont http://t.co/2JzdAcJGaj http://t.co/CwUYrKuEL7,334,161,http://nbcnews.to/1KN1kw4
607354614279741440,NBCNews,Can you be a Latino politician if you don't speak fluent Spanish? http://t.co/KoYt2Cegj9 via @NBCLatino http://t.co/LZycwqzP94,49,59,http://nbcnews.to/1AVr5Kn
607343376514609155,NBCNews,More bodies found on Malaysia mountain following quake http://t.co/zB2OSIRuDG http://t.co/uxdkBqmtM2,29,50,http://nbcnews.to/1Mx9k5t
607334958676475904,NBCNews,2 teens apprehended after alleged crime spree spanning 3 states http://t.co/wwTsvPAOqi http://t.co/qs9m25NEEB,50,43,http://nbcnews.to/1dV4nrJ
607334038249078784,NBCNews,These 13 horses won the Kentucky Derby and the Preakness but couldn't seal the deal at Belmont http://t.co/46NEbBRczn http://t.co/8JF4RYrFbF,95,43,http://nbcnews.to/1F1RXU6
607331582114828289,NBCSports,WATCH: The #TripleCrown Trophy is presented for the first time since 1978. #AmericanPharoah #Belmont http://t.co/LswuO2V2GU,220,140,http://tw.nbcsports.com/ixt
607326776524718080,NBCNews,REPLAY: Watch American Pharoah's #TripleCrown win at Belmont Stakes http://t.co/SfXkpKpWSh via @NBCSports http://t.co/cC87xFwtLZ,380,323,http://nbcnews.to/1Itfzsz
607323945054765056,NBCSports,American Pharoah has joined a VERY exclusive club #TripleCrown http://t.co/ldareEfmu5,1221,967,
607322449865244672,NBCNews,MORE: American Pharoah is only the 12th horse to win the #TripleCrown http://t.co/5bgOaMvLtx #BelmontStakes http://t.co/Xgp4iKTcxx,652,440,http://nbcnews.to/1MeuOTR
607319806237409280,NBCNews,American Pharoah becomes first Triple Crown winner in 37 years with win at #BelmontStakes http://t.co/dMxcdy2YrP http://t.co/8tvaO1w6de,1637,1856,http://stream.nbcsports.com/horse-racing/
607315128225304576,NBCNews,WATCH LIVE: American Pharoah chases the Triple Crown at #BelmontStakes http://t.co/M7QNYnm924 http://t.co/kBQ0yT19H3,204,119,http://nbcnews.to/1BROyHw
607312176617914368,NBCSports,Go behind the scenes of American Pharoah's run for the #TripleCrown http://t.co/FyEcVK2l0J #BelmontStakes http://t.co/ntIezbPDTM,33,19,http://tw.nbcsports.com/f7i
607305890413297664,NBCNews,See the first photos of Prince George and Princess Charlotte together http://t.co/PHKgbY52YY via @TODAYshow http://t.co/nqxg5AHdij,464,195,http://nbcnews.to/1KhgxHx
607305257073426433,NBCNews,Pregnant woman disappears in North Carolina on delivery date http://t.co/lqKXHL2dLj http://t.co/yCw4ccGqxD,35,69,http://nbcnews.to/1QAqaku
607299664388489216,NBCNews,Sister of alleged Dennis Hastert victim hopes more people will come forward http://t.co/Wuk2NN7ANd http://t.co/5DJO3Q6CZ0,20,22,http://nbcnews.to/1KTUk3H
607289475853598720,NBCNews,WATCH LIVE: Belmont Stakes coverage — Can American Pharoah win the #TripleCrown? http://t.co/giqnEVFPqB http://t.co/LO43KTBvTw,83,63,http://tw.nbcsports.com/q6U
607287044956672000,NBCSports,Will American Pharoah win the 1st #TripleCrown in 37 years? VOTE NOW: http://t.co/yBiEcss7jL http://t.co/E30dLJh5MW,49,50,http://tw.nbcsports.com/U8H
607270877533732864,NBCNews,Is American Pharoah the horse to break Triple Crown drought?http://t.co/Y2ovThtL54 http://t.co/R5R4VjDpCX,84,50,http://nbcnews.to/1FBci41
607257740210270209,NBCNews,Two convicted murderers escape upstate New York prison http://t.co/9fo3qQCs0r http://t.co/HiZpnu3fYW,32,110,http://nbcnews.to/1Jv0dUB
607236922860281856,NBCNews,Watch Live: Joni Ernst 'Roast and Ride' http://t.co/kKbuUfbWcq,9,5,http://nbcnews.to/1IkApYa
607212570924183553,NBCNews,WATCH LIVE: President Obama to deliver eulogy for Beau Biden at funeral http://t.co/V1b3EZ88mM http://t.co/zT720bvsty,159,109,http://nbcnews.to/1JuEvA1
607206891761057792,NBCSports,LIVE: Serena Williams wins the French Open for her 20th Grand Slam singles title. http://t.co/SJbusTbDmY http://t.co/88CJTBEFVk,342,341,http://tw.nbcsports.com/enh
607194381964181504,NBCNews,"Watch Live: Obamas, Clintons attend Beau Biden funeral http://t.co/lyifhTx8hI http://t.co/guf8pyI1zp",66,62,http://nbcnews.to/1Qzod7U
607172015615799296,NBCNews,President Obama to speak at a full Mass in honor of Beau Biden in Delaware http://t.co/myeJ1AkSn4,48,34,http://nbcnews.to/1cDDarW
607171624526352385,NBCNews,"Hail, tornado threat to Plains after floods hit Colorado http://t.co/dePjJ3pvez http://t.co/twBRYsiayr",46,82,http://nbcnews.to/1HS5Oyn
607157195348824064,NBCNews,Hurricane Blanca intensifies into a Category 3 storm with 120mph winds http://t.co/h3VjLd3MmV http://t.co/LQGDj5S7ZF,32,55,http://nbcnews.to/1T32VDE
607143730047516673,NBCNews,"Kiev gay pride march attacked, ""hooligans"" arrested - Ukraine officials http://t.co/soLTZGL9rs http://t.co/HHjHjVyBJV",43,85,http://nbcnews.to/1IjU4au
607122560740958208,NBCNews,"G7 Summit: Leaders face an 'ambitious' agenda ... and some German folklore, via @ameckardt http://t.co/MhT37lMdLU http://t.co/4udEPh0SP2",29,45,http://nbcnews.to/1QyMcDW
607115275905974272,NBCNews,"As MERS fears spread, Maggie Fox explains how one patient makes a difference... http://t.co/FLaXzSjj02 http://t.co/tY4HBVPnuw",10,35,http://nbcnews.to/1AU06yI
607110208364662784,NBCNews,Death toll in the China cruise ship disaster jumps to 400 http://t.co/lIwQsLqSsp http://t.co/YWUSoWH4vI,18,50,http://nbcnews.to/1BQZJ2Y
607093519824646144,NBCNews,"Pope visits Sarajevo, hails city as 'Jerusalem of the West' http://t.co/aDWotdRKFC  e http://t.co/MSj7zzrTSi",83,100,http://nbcnews.to/1dkJDso
607073240482246656,NBCNews,Fake killer whale fails to scare sea lions from Oregon docks http://t.co/cKqXfWkCzt http://t.co/DLYqvxQZlP,69,79,http://nbcnews.to/1KL5JiT
607063931199344640,NBCNews,Death toll jumps to 331 as China searches for bodies in capsized ship http://t.co/y9ty7KkoMv http://t.co/F3pwnPA5w9,18,65,http://nbcnews.to/1KT1mWg
607050602993053696,NBCNews,Data on federal workers a priority for Chinese hackers http://t.co/pQARz5tHTV http://t.co/qsNgGTLlq2,24,46,http://nbcnews.to/1F0x5g6
607043034782552064,NBCNews,Amazon and Google race to get your DNA into the cloud http://t.co/PyGiLweh3l http://t.co/f0tr1iyVN5,56,104,http://nbcnews.to/1HRp2nO
607035502647255040,NBCNews,Family calls for attorney to be fired after calling them 'greedy foreigners' in letter http://t.co/PG8F7DRn3g http://t.co/XkwG7RbePt,42,41,http://nbcnews.to/1FDc9Mz
607031720731377666,NBCSports,Everything you need to know for Saturday's @BelmontStakes on @NBCSN and @NBC. Will American Pharoah win Triple Crown? http://t.co/RKz1u5KdmX,21,35,http://tw.nbcsports.com/2hO
607027939209846785,NBCNews,Video: McDonald’s catches fire after van crashes into restaurant http://t.co/poRpJhHgXR http://t.co/TFDzxddfhC,38,72,http://nbcnews.to/1G0TOfK
607020410840981504,NBCNews,Republican White House hopefuls fire back at Hillary Clinton http://t.co/t86u5EzTGQ http://t.co/8w0eeTEocw,31,37,http://nbcnews.to/1Jtl7TO
607017061026529280,NBCDFW,3 mafia members indicted on federal charges in police killing http://t.co/1LkVH0o4Od http://t.co/tYUyHSZkVP,38,37,http://on.nbcdfw.com/B0zmwJC
607013406265212928,NBCNews,Josh Duggar's sisters say they weren't aware of abuse until told by their parents http://t.co/1JoopVXqq1 http://t.co/r90o7qP3SP,25,34,http://nbcnews.to/1eU7PTz
607005320955744258,NBCNews,Apple Watch challenges developers to make mini-games http://t.co/j7g8uYlA7F http://t.co/ivmWUliyFN,32,38,http://nbcnews.to/1McxLUS
606999243828674561,NBCNews,Fan hit by a broken bat at Fenway Park has 'life-threatening injuries' http://t.co/sdCKe7txG8 via @NBCSports,34,92,http://hardballtalk.nbcsports.com/2015/06/05/a-fan-was-badly-injured-by-a-broken-bat-at-fenway-park/related/?cid=eref:nbcnews:text
606994015163191296,NBCNews,These sex-crazed male marsupials are literally dying to mate with as many females as they can http://t.co/2F974mwE9d http://t.co/l8Dbtyy9bj,74,64,http://nbcnews.to/1QcND08
606992256797667329,nbcwashington,"""The right thing to do is to bring them to justice."" Father of reporter slain at bus stop begs public for help http://t.co/P0HXtylZYz",18,23,http://nbc4dc.com/sRci5Yr
606988981822214144,NBCNews,Rising river forces evacuations in Arkansas and Louisiana http://t.co/ZGYjF7apNp http://t.co/tKn6RUr8dA,15,20,http://nbcnews.to/1T2jsaL
606977730245197824,NBCNews,"Ellen Pao demanded $2.7 million to not appeal discrimination verdict, firm says http://t.co/bXaTEUNZic http://t.co/ojLBZQKUAT",28,23,http://nbcnews.to/1QxV9NO
606971362268332033,NBCNews,Edward Snowden celebrates NSA surveillance reform http://t.co/sCXaoarcto http://t.co/EFxpkQRCvq,80,68,http://nbcnews.to/1eU234B
606966856646324224,nbcchicago,"Truck split open by Amtrak train was carrying 70,000 pounds of bacon, officer says
http://t.co/GeppEgkAv0 http://t.co/QVfvCZTCv1",290,577,http://nbcchi.com/tT6Lz56
606965818807697408,b0yle,"How bright is it on Pluto? There's a #PlutoTime widget for that. Check it out, share your pix: http://t.co/5w5wvhcJxo http://t.co/CdYrsb4exZ",82,65,http://www.nbcnews.com/science/space/how-bright-it-pluto-theres-plutotime-widget-n370806
606963836747436032,NBCNews,White House to Congress: Get out of cyber 'Dark Ages' http://t.co/OFT7QBPZSP http://t.co/Rz5IrU9Lf0,56,61,http://nbcnews.to/1JsZ13X
606959205304647681,NBCNews,Denver officers cleared in fatal shooting of teen girl http://t.co/Fn6VxoGICm http://t.co/PMfeEC7thz,24,41,http://nbcnews.to/1Hap3XU
606952215450927104,NBCNews,Police searched car driven by aide who delivered cash to murdered CEO http://t.co/9phAeoEGaF http://t.co/zpti7acono,17,25,http://nbcnews.to/1KfF7sp
606941051853656064,NBCNews,"Mathew Ajibade: 22-year-old's death in custody in Georgia ruled a homicide
http://t.co/SucxtLYKxT http://t.co/Erg1Qs1UEi",92,321,http://nbcnews.to/1G0zNWH
606930072642166784,NBCInvestigates,"""He told me he was gay. He also said that his first sexual encounter was with Denny Hastert."" http://t.co/lyTETVVgnx http://t.co/WvHQIYGz7I",23,22,http://www.nbcnews.com/news/us-news/alleged-dennis-hastert-abuse-victim-steve-reinboldt-named-family-n370386
606924855829794816,NBCNews,Google discloses details of its self-driving car accidents http://t.co/58ctMhkfTB http://t.co/sMHzyjwp3V,37,56,http://nbcnews.to/1G0uJBy
606917488979406848,NBCNews,Federal data breach: Can the government protect itself from hackers? http://t.co/SMrg46p3Kn http://t.co/Y5SxTXRzEg,19,30,http://nbcnews.to/1KfuaXK
606903713496756224,NBCNews,'I did kill her!': Detroit mom accused of putting kids in freezer has court outburst http://t.co/t5PyNTb9Mg http://t.co/hxLFM2tojS,45,76,http://nbcnews.to/1KRSqAs
606898296947359745,NBCNews,Family calls for attorney's firing after 'greedy foreigners' letter http://t.co/ezCj4gf0ze http://t.co/Caatt20OlE,17,17,http://nbcnews.to/1G0ivJn
606874376642928640,NBCNews,Happy National Donut Day! U.S. eats more than half a billion worth http://t.co/OUAXDBnbFw http://t.co/6veXl1RUfZ,130,134,http://nbcnews.to/1BP92jX
606860024871317504,NBCNews,"Tariq Aziz, Saddam Hussein's ex-foreign minister, dies in Iraq prison http://t.co/egeD4qINRV http://t.co/3k7YMQgw1D",32,57,http://nbcnews.to/1KJzjoY
606855093611307008,NBCNews,Police ask for public to help catch possible Colorado serial shooter http://t.co/YDG2GbBgb5 http://t.co/1HEYDIdNFP,32,55,http://nbcnews.to/1Ips34j
606851253306556416,NBCNews,What is MERS — and should we be worried? http://t.co/XAGMgAJd6A http://t.co/w4qkkuriIo,29,53,http://nbcnews.to/1HQ9e4J
606845771233783808,NBCNews,Germanwings crash pilot Lubitz contacted dozens of doctors: Prosecutor http://t.co/rVj1gjoZFc http://t.co/CjuKec1PGy,12,24,http://nbcnews.to/1KR1o0P
606843155032506369,NBCNews,"Medical emergencies in the sky: What happens if you get ill on a plane?
http://t.co/QkpCcUneP1 http://t.co/oHTGChLgim",31,42,http://nbcnews.to/1RPDTGB
606836178122379264,NBCNews,WATCH LIVE: Aurora movie theater shooting trial http://t.co/WKgSdhDLWS,8,16,http://nbcnews.to/1MsS0OZ
